YEAR,MONTH,U.S._STATE,POSTAL.CODE,NERC.REGION,CLIMATE.REGION,ANOMALY.LEVEL,CLIMATE.CATEGORY,OUTAGE.START.DATE,OUTAGE.START.TIME,OUTAGE.RESTORATION.DATE,OUTAGE.RESTORATION.TIME,CAUSE.CATEGORY,CAUSE.CATEGORY.DETAIL,OUTAGE.DURATION (min)
2012,6,New Mexico,NM,WECC,Southwest,-0.1,normal,"Wednesday, June 13, 2012",4:55:00 PM,"Wednesday, June 13, 2012",10:09:00 PM,intentional attack,vandalism,314
2013,2,New Mexico,NM,WECC,Southwest,-0.4,normal,"Thursday, February 21, 2013",11:00:00 AM,"Thursday, February 21, 2013",11:30:00 AM,intentional attack,vandalism,30
2000,3,New Mexico,NM,WECC,Southwest,-1.1,cold,"Saturday, March 18, 2000",7:08:00 PM,"Saturday, March 18, 2000",7:08:00 PM,system operability disruption,transmission interruption,0
2013,8,New Mexico,NM,WECC,Southwest,-0.3,normal,"Tuesday, August 6, 2013",4:00:00 PM,"Tuesday, August 6, 2013",5:32:00 PM,intentional attack,vandalism,92
2013,2,New Mexico,NM,WECC,Southwest,-0.4,normal,"Saturday, February 9, 2013",8:30:00 AM,"Saturday, February 9, 2013",3:00:00 PM,intentional attack,vandalism,390
2013,1,New Mexico,NM,WECC,Southwest,-0.4,normal,"Wednesday, January 16, 2013",4:45:00 PM,"Wednesday, January 16, 2013",7:26:00 PM,intentional attack,NA,161
2013,2,New Mexico,NM,WECC,Southwest,-0.4,normal,"Saturday, February 2, 2013",9:15:00 PM,"Saturday, February 2, 2013",10:15:00 PM,intentional attack,vandalism,60
2013,11,New Mexico,NM,SPP,Southwest,-0.3,normal,"Tuesday, November 12, 2013",9:14:00 AM,"Tuesday, November 12, 2013",10:30:00 AM,fuel supply emergency,NA,76
2013,6,Vermont,VT,NPCC,Northeast,-0.2,normal,"Friday, June 28, 2013",1:00:00 PM,"Friday, June 28, 2013",1:01:00 PM,intentional attack,vandalism,1
2012,10,Vermont,VT,NPCC,Northeast,0.3,normal,"Monday, October 15, 2012",2:15:00 PM,"Monday, October 15, 2012",2:16:00 PM,intentional attack,vandalism,1
2012,11,Vermont,VT,NPCC,Northeast,0.1,normal,"Friday, November 2, 2012",9:30:00 AM,"Friday, November 2, 2012",12:10:00 PM,intentional attack,vandalism,160
2012,3,Vermont,VT,NPCC,Northeast,-0.4,normal,"Friday, March 30, 2012",11:10:00 AM,"Friday, March 30, 2012",11:30:00 AM,intentional attack,vandalism,20
2014,2,Vermont,VT,NPCC,Northeast,-0.5,cold,"Wednesday, February 12, 2014",2:15:00 PM,"Wednesday, February 12, 2014",2:16:00 PM,intentional attack,vandalism,1
2011,7,Vermont,VT,NPCC,Northeast,-0.3,normal,"Wednesday, July 6, 2011",9:51:00 AM,"Wednesday, July 6, 2011",9:52:00 AM,intentional attack,vandalism,1
2012,5,Vermont,VT,NPCC,Northeast,-0.3,normal,"Monday, May 7, 2012",12:50:00 PM,"Monday, May 7, 2012",2:00:00 PM,intentional attack,vandalism,70
2011,6,Vermont,VT,NPCC,Northeast,-0.3,normal,"Thursday, June 23, 2011",8:10:00 AM,"Thursday, June 23, 2011",9:00:00 AM,intentional attack,vandalism,50
2012,4,Vermont,VT,NPCC,Northeast,-0.4,normal,"Tuesday, April 3, 2012",11:10:00 AM,"Tuesday, April 3, 2012",11:25:00 AM,intentional attack,vandalism,15
2004,2,Georgia,GA,SERC,Southeast,0.3,normal,"Thursday, February 26, 2004",12:00:00 AM,"Thursday, February 26, 2004",1:30:00 PM,severe weather,winter storm,810
2005,1,Georgia,GA,SERC,Southeast,0.7,warm,"Saturday, January 29, 2005",4:00:00 PM,"Sunday, January 30, 2005",3:00:00 PM,severe weather,winter storm,1380
2004,1,Georgia,GA,SERC,Southeast,0.3,normal,"Monday, January 26, 2004",2:00:00 PM,"Tuesday, January 27, 2004",8:00:00 PM,severe weather,winter storm,1800
2004,9,Georgia,GA,SERC,Southeast,0.7,warm,"Tuesday, September 7, 2004",10:00:00 AM,"Wednesday, September 8, 2004",12:00:00 PM,severe weather,hurricanes,1560
2011,5,Georgia,GA,SERC,Southeast,-0.4,normal,"Thursday, May 26, 2011",6:30:00 PM,"Saturday, May 28, 2011",4:44:00 AM,severe weather,NA,2054
2011,6,Georgia,GA,SERC,Southeast,-0.3,normal,"Saturday, June 18, 2011",3:30:00 PM,"Sunday, June 19, 2011",3:42:00 PM,severe weather,thunderstorm,1452
2005,12,Georgia,GA,SERC,Southeast,-0.7,cold,"Thursday, December 15, 2005",5:05:00 AM,"Friday, December 16, 2005",12:10:00 PM,severe weather,winter storm,1865
2015,2,Georgia,GA,SERC,Southeast,0.5,warm,"Monday, February 16, 2015",9:41:00 PM,"Wednesday, February 18, 2015",7:00:00 AM,severe weather,winter,1999
2006,11,Georgia,GA,SERC,Southeast,0.9,warm,"Wednesday, November 15, 2006",3:00:00 PM,"Wednesday, November 15, 2006",5:00:00 PM,severe weather,NA,120
2008,5,Georgia,GA,SERC,Southeast,-0.7,cold,"Sunday, May 11, 2008",6:00:00 AM,"Monday, May 12, 2008",2:30:00 PM,severe weather,thunderstorm,1950
2004,11,Georgia,GA,SERC,Southeast,0.6,warm,"Wednesday, November 24, 2004",10:00:00 AM,"Wednesday, November 24, 2004",4:00:00 PM,severe weather,thunderstorm,360
2014,2,Georgia,GA,SERC,Southeast,-0.5,cold,"Friday, February 21, 2014",2:53:00 AM,"Friday, February 21, 2014",9:00:00 PM,severe weather,heavy wind,1087
2009,6,Georgia,GA,SERC,Southeast,0.4,normal,"Friday, June 12, 2009",10:00:00 PM,"Saturday, June 13, 2009",6:00:00 PM,severe weather,thunderstorm,1200
2014,2,Georgia,GA,SERC,Southeast,-0.5,cold,"Wednesday, February 12, 2014",7:48:00 AM,"Saturday, February 15, 2014",4:30:00 AM,severe weather,snow/ice ,4122
2004,9,Georgia,GA,SERC,Southeast,0.7,warm,"Monday, September 27, 2004",8:00:00 AM,"Monday, September 27, 2004",2:00:00 PM,severe weather,hurricanes,360
2011,6,Georgia,GA,SERC,Southeast,-0.3,normal,"Wednesday, June 15, 2011",7:15:00 PM,"Thursday, June 16, 2011",6:00:00 AM,severe weather,thunderstorm,645
2012,4,Georgia,GA,SERC,Southeast,-0.4,normal,"Sunday, April 15, 2012",7:38:00 PM,"Sunday, April 15, 2012",9:26:00 PM,intentional attack,vandalism,108
2011,5,Connecticut,CT,NPCC,Northeast,-0.4,normal,"Monday, May 2, 2011",2:00:00 PM,"Monday, May 2, 2011",2:00:00 PM,intentional attack,vandalism,0
2013,11,Connecticut,CT,NPCC,Northeast,-0.3,normal,"Monday, November 4, 2013",9:04:00 AM,"Monday, November 4, 2013",9:05:00 AM,intentional attack,vandalism,1
2011,8,Connecticut,CT,NPCC,Northeast,-0.6,cold,"Sunday, August 28, 2011",7:40:00 AM,"Monday, August 29, 2011",7:40:00 AM,severe weather,NA,1440
2009,6,Connecticut,CT,NPCC,Northeast,0.4,normal,"Friday, June 26, 2009",5:00:00 PM,"Monday, June 29, 2009",9:00:00 PM,severe weather,thunderstorm,4560
2013,4,Connecticut,CT,NPCC,Northeast,-0.2,normal,"Monday, April 1, 2013",8:40:00 AM,"Monday, April 1, 2013",8:41:00 AM,intentional attack,vandalism,1
2011,7,Connecticut,CT,NPCC,Northeast,-0.3,normal,"Friday, July 1, 2011",8:00:00 AM,"Friday, July 1, 2011",8:01:00 AM,intentional attack,vandalism,1
2008,5,Connecticut,CT,NPCC,Northeast,-0.7,cold,"Tuesday, May 27, 2008",2:02:00 PM,"Tuesday, May 27, 2008",3:52:00 PM,severe weather,thunderstorm,110
2013,1,Connecticut,CT,NPCC,Northeast,-0.4,normal,"Thursday, January 31, 2013",6:30:00 AM,"Thursday, January 31, 2013",10:00:00 AM,severe weather,wind storm,210
2013,3,Connecticut,CT,NPCC,Northeast,-0.3,normal,"Saturday, March 23, 2013",7:00:00 AM,"Saturday, March 23, 2013",9:00:00 AM,intentional attack,vandalism,120
2011,9,Connecticut,CT,NPCC,Northeast,-0.8,cold,"Friday, September 23, 2011",9:04:00 AM,"Friday, September 23, 2011",9:04:00 AM,intentional attack,vandalism,0
2007,5,Connecticut,CT,NPCC,Northeast,-0.2,normal,"Wednesday, May 16, 2007",6:00:00 PM,"Saturday, May 19, 2007",5:00:00 PM,severe weather,storm,4260
2010,7,Connecticut,CT,NPCC,Northeast,-0.9,cold,"Wednesday, July 21, 2010",6:44:00 PM,"Wednesday, July 21, 2010",8:00:00 PM,severe weather,thunderstorm,76
2011,9,Connecticut,CT,NPCC,Northeast,-0.8,cold,"Wednesday, September 28, 2011",9:30:00 AM,"Wednesday, September 28, 2011",1:00:00 PM,intentional attack,vandalism,210
2010,3,Connecticut,CT,NPCC,Northeast,0.9,warm,"Saturday, March 13, 2010",12:00:00 PM,"Monday, March 15, 2010",8:05:00 PM,severe weather,wind/rain,3305
2002,11,Connecticut,CT,NPCC,Northeast,1.2,warm,"Sunday, November 17, 2002",6:00:00 AM,"Thursday, November 21, 2002",8:00:00 AM,severe weather,winter storm,5880
2006,7,Connecticut,CT,NPCC,Northeast,0.1,normal,"Tuesday, July 18, 2006",8:07:00 PM,"Tuesday, July 18, 2006",10:32:00 PM,severe weather,thunderstorm,145
2012,1,Connecticut,CT,NPCC,Northeast,-0.7,cold,"Monday, January 9, 2012",2:30:00 PM,"Monday, January 9, 2012",3:30:00 PM,intentional attack,vandalism,60
2008,10,Connecticut,CT,NPCC,Northeast,-0.4,normal,"Saturday, October 25, 2008",11:00:00 PM,"Monday, October 27, 2008",7:00:00 PM,severe weather,storm,2640
2015,12,Oklahoma,OK,SPP,South,2.3,warm,"Sunday, December 27, 2015",11:38:00 PM,"Monday, December 28, 2015",5:00:00 PM,severe weather,NA,1042
2012,1,Oklahoma,OK,SPP,South,-0.7,cold,"Thursday, January 5, 2012",10:35:00 AM,"Thursday, January 5, 2012",12:25:00 PM,intentional attack,vandalism,110
2002,1,Oklahoma,OK,SPP,South,-0.2,normal,"Wednesday, January 30, 2002",6:00:00 AM,"Thursday, February 7, 2002",12:00:00 PM,severe weather,winter storm,11880
2012,5,Oklahoma,OK,SPP,South,-0.3,normal,"Tuesday, May 29, 2012",8:35:00 PM,"Thursday, May 31, 2012",10:00:00 AM,severe weather,thunderstorm,2245
2011,8,Oklahoma,OK,SPP,South,-0.6,cold,"Monday, August 8, 2011",7:36:00 PM,"Tuesday, August 9, 2011",12:00:00 PM,islanding,NA,984
2010,1,Oklahoma,OK,SPP,South,1.3,warm,"Thursday, January 28, 2010",12:00:00 PM,"Tuesday, February 2, 2010",12:00:00 PM,severe weather,winter storm,7200
2011,8,Oklahoma,OK,SPP,South,-0.6,cold,"Tuesday, August 2, 2011",10:15:00 AM,"Wednesday, August 3, 2011",9:16:00 AM,public appeal,NA,1381
2010,2,Oklahoma,OK,SPP,South,1.2,warm,"Monday, February 1, 2010",2:32:00 PM,"Monday, February 1, 2010",5:00:00 PM,severe weather,winter storm,148
2007,12,Oklahoma,OK,SPP,South,-1.3,cold,"Monday, December 10, 2007",3:08:00 AM,"Wednesday, December 19, 2007",8:00:00 PM,severe weather,winter storm,13972
2015,12,Oklahoma,OK,SPP,South,2.3,warm,"Sunday, December 27, 2015",5:00:00 PM,NA,NA,severe weather,NA,NA
2016,7,Oklahoma,OK,SPP,South,-0.3,normal,"Thursday, July 14, 2016",2:44:00 PM,"Friday, July 15, 2016",4:00:00 AM,severe weather,NA,796
2006,8,Oklahoma,OK,RFC,South,0.3,normal,"Monday, August 7, 2006",1:00:00 PM,"Monday, August 7, 2006",6:00:00 PM,public appeal,NA,300
2015,11,Oklahoma,OK,SPP,South,2.2,warm,"Saturday, November 28, 2015",6:00:00 AM,NA,NA,severe weather,NA,NA
2011,8,Oklahoma,OK,SPP,South,-0.6,cold,"Monday, August 8, 2011",8:58:00 PM,"Wednesday, August 10, 2011",4:30:00 PM,severe weather,NA,2612
2013,5,Oklahoma,OK,SPP,South,-0.2,normal,"Monday, May 20, 2013",3:00:00 PM,"Wednesday, May 22, 2013",5:00:00 PM,severe weather,tornadoes,3000
2011,8,Oklahoma,OK,SPP,South,-0.6,cold,"Wednesday, August 3, 2011",4:29:00 PM,"Wednesday, August 3, 2011",11:40:00 PM,public appeal,NA,431
2013,5,Oklahoma,OK,SPP,South,-0.2,normal,"Friday, May 31, 2013",6:00:00 PM,"Tuesday, June 4, 2013",10:30:00 AM,severe weather,tornadoes,5310
2013,7,Oklahoma,OK,SPP,South,-0.3,normal,"Tuesday, July 23, 2013",11:38:00 PM,"Thursday, July 25, 2013",4:30:00 AM,severe weather,thunderstorm,1732
2011,7,Oklahoma,OK,SPP,South,-0.3,normal,"Tuesday, July 26, 2011",12:01:00 PM,"Tuesday, July 26, 2011",12:01:00 PM,intentional attack,vandalism,0
2004,6,Oklahoma,OK,ECAR,South,0.3,normal,"Wednesday, June 2, 2004",2:35:00 AM,"Sunday, June 6, 2004",6:00:00 PM,severe weather,thunderstorm,6685
2015,11,Oklahoma,OK,SPP,South,2.2,warm,"Saturday, November 28, 2015",6:00:00 AM,"Monday, November 30, 2015",1:00:00 PM,severe weather,NA,3300
2015,12,Oklahoma,OK,SPP,South,2.3,warm,"Thursday, December 31, 2015",5:00:00 PM,"Thursday, December 31, 2015",9:40:00 PM,severe weather,public appeal,280
2012,1,Oklahoma,OK,SPP,South,-0.7,cold,"Thursday, January 5, 2012",10:28:00 AM,"Thursday, January 5, 2012",12:25:00 PM,intentional attack,vandalism,117
2011,5,Oklahoma,OK,SPP,South,-0.4,normal,"Tuesday, May 24, 2011",4:45:00 PM,"Thursday, May 26, 2011",5:00:00 PM,severe weather,NA,2895
2011,1,Massachusetts,MA,NPCC,Northeast,-1.3,cold,"Wednesday, January 12, 2011",6:00:00 AM,"Wednesday, January 12, 2011",2:00:00 PM,severe weather,winter storm,480
2012,6,Massachusetts,MA,NPCC,Northeast,-0.1,normal,"Saturday, June 23, 2012",6:57:00 PM,"Saturday, June 23, 2012",7:28:00 PM,system operability disruption,NA,31
2011,8,Massachusetts,MA,NPCC,Northeast,-0.6,cold,"Sunday, August 28, 2011",12:10:00 PM,"Sunday, August 28, 2011",12:11:00 PM,severe weather,NA,1
2011,1,Massachusetts,MA,NPCC,Northeast,-1.3,cold,"Tuesday, January 18, 2011",2:00:00 PM,"Tuesday, January 18, 2011",2:00:00 PM,intentional attack,vandalism,0
2012,4,Massachusetts,MA,NPCC,Northeast,-0.4,normal,"Wednesday, April 11, 2012",9:00:00 AM,"Wednesday, April 11, 2012",9:00:00 AM,intentional attack,vandalism,0
2001,3,Massachusetts,MA,NPCC,Northeast,-0.4,normal,"Tuesday, March 6, 2001",9:17:00 AM,"Tuesday, March 6, 2001",11:00:00 AM,system operability disruption,NA,103
2013,2,Massachusetts,MA,NPCC,Northeast,-0.4,normal,"Friday, February 8, 2013",8:55:00 PM,"Tuesday, February 12, 2013",4:00:00 AM,severe weather,winter storm,4745
2012,4,Massachusetts,MA,NPCC,Northeast,-0.4,normal,"Saturday, April 21, 2012",3:02:00 PM,"Saturday, April 21, 2012",8:09:00 PM,intentional attack,vandalism,307
2012,10,Massachusetts,MA,NPCC,Northeast,0.3,normal,"Monday, October 29, 2012",2:40:00 PM,"Tuesday, October 30, 2012",6:16:00 PM,severe weather,hurricanes,1656
2012,10,Massachusetts,MA,NPCC,Northeast,0.3,normal,"Monday, October 29, 2012",2:45:00 PM,"Thursday, November 1, 2012",1:30:00 AM,severe weather,hurricanes,3525
2004,8,Massachusetts,MA,NPCC,Northeast,0.6,warm,"Friday, August 20, 2004",3:31:00 PM,"Friday, August 20, 2004",9:45:00 PM,severe weather,thunderstorm,374
2016,3,Massachusetts,MA,NPCC,Northeast,1.6,warm,"Wednesday, March 30, 2016",9:12:00 PM,"Thursday, March 31, 2016",3:00:00 PM,intentional attack,sabotage,1068
2012,5,Massachusetts,MA,NPCC,Northeast,-0.3,normal,"Thursday, May 24, 2012",3:20:00 PM,"Friday, May 25, 2012",5:29:00 PM,intentional attack,vandalism,1569
2013,3,Massachusetts,MA,NPCC,Northeast,-0.3,normal,"Wednesday, March 27, 2013",10:25:00 AM,"Wednesday, March 27, 2013",12:19:00 PM,intentional attack,vandalism,114
2003,12,Massachusetts,MA,NPCC,Northeast,0.3,normal,"Monday, December 1, 2003",6:16:00 PM,"Monday, December 1, 2003",8:11:00 PM,severe weather,wildfire,115
2013,7,Massachusetts,MA,NPCC,Northeast,-0.3,normal,"Wednesday, July 10, 2013",2:30:00 PM,"Wednesday, July 10, 2013",2:45:00 PM,intentional attack,vandalism,15
2013,2,Massachusetts,MA,NPCC,Northeast,-0.4,normal,"Wednesday, February 13, 2013",5:39:00 PM,"Friday, February 15, 2013",5:50:00 PM,fuel supply emergency,Petroleum,2891
2012,11,Massachusetts,MA,NPCC,Northeast,0.1,normal,"Thursday, November 15, 2012",5:38:00 AM,"Thursday, November 15, 2012",5:39:00 AM,intentional attack,vandalism,1
2007,12,Maine,ME,NPCC,Northeast,-1.3,cold,"Saturday, December 1, 2007",6:04:00 PM,"Sunday, December 2, 2007",10:00:00 PM,fuel supply emergency,NA,1676
2011,7,Maine,ME,NPCC,Northeast,-0.3,normal,"Monday, July 11, 2011",1:30:00 PM,"Monday, July 11, 2011",1:30:00 PM,intentional attack,vandalism,0
2011,8,Maine,ME,NPCC,Northeast,-0.6,cold,"Thursday, August 25, 2011",12:01:00 AM,"Thursday, August 25, 2011",12:01:00 AM,intentional attack,vandalism,0
2007,4,Maine,ME,NPCC,Northeast,-0.1,normal,"Monday, April 16, 2007",10:14:00 AM,"Wednesday, April 18, 2007",10:18:00 PM,severe weather,thunderstorm,3604
2011,7,Maine,ME,NPCC,Northeast,-0.3,normal,"Tuesday, July 19, 2011",11:45:00 AM,"Tuesday, July 19, 2011",3:00:00 PM,intentional attack,vandalism,195
2015,12,Maine,ME,NPCC,Northeast,2.3,warm,"Tuesday, December 29, 2015",8:30:00 AM,"Tuesday, December 29, 2015",8:31:00 AM,intentional attack,sabotage,1
2011,7,Maine,ME,NPCC,Northeast,-0.3,normal,"Tuesday, July 12, 2011",12:00:00 PM,"Tuesday, July 12, 2011",12:00:00 PM,intentional attack,vandalism,0
2009,2,Maine,ME,NPCC,Northeast,-0.6,cold,"Monday, February 23, 2009",2:38:00 AM,"Tuesday, February 24, 2009",1:46:00 PM,severe weather,winter storm,2108
2006,1,Maine,ME,NPCC,Northeast,-0.7,cold,"Wednesday, January 18, 2006",3:16:00 PM,"Wednesday, January 18, 2006",6:34:00 PM,severe weather,storm,198
2008,12,Maine,ME,NPCC,Northeast,-0.7,cold,"Friday, December 12, 2008",8:45:00 AM,"Sunday, December 14, 2008",9:52:00 PM,severe weather,winter storm,3667
2008,2,Maine,ME,NPCC,Northeast,-1.3,cold,"Wednesday, February 13, 2008",6:43:00 PM,"Thursday, February 14, 2008",12:00:00 PM,severe weather,winter storm,1037
2010,11,Maine,ME,NPCC,Northeast,-1.4,cold,"Monday, November 8, 2010",6:47:00 AM,"Monday, November 8, 2010",6:00:00 PM,severe weather,winter storm,673
2000,3,Maine,ME,NPCC,Northeast,-1.1,cold,"Tuesday, March 14, 2000",9:06:00 PM,NA,NA,intentional attack,vandalism,NA
2013,12,Maine,ME,NPCC,Northeast,-0.3,normal,"Monday, December 23, 2013",3:20:00 PM,"Wednesday, December 25, 2013",11:32:00 AM,severe weather,snow/ice ,2652
2013,5,Maine,ME,NPCC,Northeast,-0.2,normal,"Tuesday, May 28, 2013",1:00:00 PM,"Tuesday, May 28, 2013",6:00:00 PM,intentional attack,vandalism,300
2009,7,Maine,ME,NPCC,Northeast,0.5,warm,"Thursday, July 2, 2009",10:44:00 PM,"Friday, July 3, 2009",1:25:00 PM,islanding,NA,881
2008,7,Maine,ME,NPCC,Northeast,-0.4,normal,"Thursday, July 24, 2008",7:23:00 AM,"Thursday, July 24, 2008",5:41:00 PM,severe weather,thunderstorm; islanding,618
2012,10,Maine,ME,NPCC,Northeast,0.3,normal,"Monday, October 29, 2012",7:15:00 PM,"Tuesday, October 30, 2012",3:02:00 PM,severe weather,hurricanes,1187
2007,4,Maine,ME,NPCC,Northeast,-0.1,normal,"Thursday, April 5, 2007",9:20:00 PM,"Friday, April 6, 2007",1:10:00 PM,severe weather,winter storm,950
2012,10,New Hampshire,NH,NPCC,Northeast,0.3,normal,"Monday, October 29, 2012",4:45:00 PM,"Wednesday, October 31, 2012",11:00:00 AM,severe weather,hurricanes,2535
2012,11,New Hampshire,NH,NPCC,Northeast,0.1,normal,"Wednesday, November 7, 2012",2:21:00 PM,"Wednesday, November 7, 2012",2:48:00 PM,intentional attack,vandalism,27
2012,2,New Hampshire,NH,NPCC,Northeast,-0.5,cold,"Thursday, February 23, 2012",11:12:00 PM,"Friday, February 24, 2012",1:00:00 AM,intentional attack,vandalism,108
2011,7,New Hampshire,NH,NPCC,Northeast,-0.3,normal,"Sunday, July 24, 2011",2:34:00 PM,"Sunday, July 24, 2011",3:47:00 PM,intentional attack,vandalism,73
2011,3,New Hampshire,NH,NPCC,Northeast,-0.7,cold,"Thursday, March 17, 2011",7:40:00 AM,"Thursday, March 17, 2011",11:00:00 AM,intentional attack,vandalism,200
2012,10,New Hampshire,NH,NPCC,Northeast,0.3,normal,"Tuesday, October 30, 2012",1:20:00 PM,"Tuesday, October 30, 2012",1:25:00 PM,intentional attack,vandalism,5
2011,5,New Hampshire,NH,NPCC,Northeast,-0.4,normal,"Tuesday, May 10, 2011",1:45:00 PM,"Tuesday, May 10, 2011",3:00:00 PM,intentional attack,vandalism,75
2011,5,New Hampshire,NH,NPCC,Northeast,-0.4,normal,"Thursday, May 5, 2011",9:15:00 AM,"Thursday, May 5, 2011",9:15:00 AM,intentional attack,vandalism,0
2013,5,New Hampshire,NH,NPCC,Northeast,-0.2,normal,"Tuesday, May 14, 2013",10:25:00 AM,"Tuesday, May 14, 2013",11:42:00 AM,intentional attack,vandalism,77
2007,4,New Hampshire,NH,NPCC,Northeast,-0.1,normal,"Monday, April 16, 2007",8:00:00 AM,"Monday, April 16, 2007",7:00:00 PM,severe weather,thunderstorm,660
2011,5,New Hampshire,NH,NPCC,Northeast,-0.4,normal,"Monday, May 9, 2011",1:11:00 PM,"Monday, May 9, 2011",1:11:00 PM,intentional attack,vandalism,0
2011,3,New Hampshire,NH,NPCC,Northeast,-0.7,cold,"Monday, March 21, 2011",12:57:00 AM,"Monday, March 21, 2011",2:29:00 AM,intentional attack,vandalism,92
2011,11,New Hampshire,NH,NPCC,Northeast,-1,cold,"Sunday, November 13, 2011",11:30:00 AM,"Sunday, November 13, 2011",12:00:00 PM,intentional attack,vandalism,30
2012,11,New Hampshire,NH,NPCC,Northeast,0.1,normal,"Tuesday, November 27, 2012",1:07:00 PM,"Tuesday, November 27, 2012",1:40:00 PM,intentional attack,vandalism,33
2011,1,Nevada,NV,WECC,West,-1.3,cold,"Wednesday, January 26, 2011",9:25:00 AM,"Thursday, January 27, 2011",5:00:00 PM,intentional attack,vandalism,1895
2013,6,Nevada,NV,WECC,West,-0.2,normal,"Friday, June 21, 2013",7:40:00 AM,"Friday, June 21, 2013",12:14:00 PM,intentional attack,vandalism,274
2015,12,Nevada,NV,WECC,West,2.3,warm,"Tuesday, December 8, 2015",2:00:00 PM,"Tuesday, December 8, 2015",2:01:00 PM,intentional attack,sabotage,1
2011,5,Nevada,NV,WECC,West,-0.4,normal,"Saturday, May 21, 2011",5:00:00 PM,"Sunday, May 22, 2011",6:34:00 PM,intentional attack,vandalism,1534
2012,10,Nevada,NV,WECC,West,0.3,normal,"Monday, October 29, 2012",3:00:00 PM,"Monday, October 29, 2012",3:01:00 PM,intentional attack,NA,1
2016,3,Nevada,NV,WECC,West,1.6,warm,"Sunday, March 27, 2016",12:00:00 PM,"Sunday, March 27, 2016",1:00:00 PM,intentional attack,sabotage,60
2012,1,Nevada,NV,WECC,West,-0.7,cold,"Wednesday, January 11, 2012",7:19:00 AM,"Wednesday, January 11, 2012",9:07:00 AM,intentional attack,vandalism,108
2013,5,Colorado,CO,WECC,Southwest,-0.2,normal,"Wednesday, May 1, 2013",9:22:00 AM,"Wednesday, May 1, 2013",9:24:00 AM,islanding,NA,2
2013,4,Colorado,CO,WECC,Southwest,-0.2,normal,"Wednesday, April 3, 2013",11:05:00 AM,"Wednesday, April 3, 2013",2:00:00 PM,intentional attack,sabotage,175
2005,6,Colorado,CO,WECC,Southwest,0.2,normal,"Tuesday, June 28, 2005",11:30:00 AM,NA,NA,fuel supply emergency,Coal,NA
2011,10,Colorado,CO,WECC,Southwest,-0.9,cold,"Wednesday, October 26, 2011",5:00:00 AM,"Thursday, October 27, 2011",3:00:00 PM,severe weather,NA,2040
2009,7,Colorado,CO,WECC,Southwest,0.5,warm,"Monday, July 20, 2009",9:50:00 PM,"Wednesday, July 22, 2009",7:00:00 PM,severe weather,thunderstorm,2710
